"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y95B8A.5",533.938082913285,-0.658611238771824,0.216768132643003,0.000308942337981078,0.00233861041833832,"Y95B8A.5"
"Y95B8A.4",9.81554642529843,-0.144008854423186,0.681808172525926,0.510343279069491,0.723112828517096,"Y95B8A.4"
"Y95B8A.1",2700.30974443553,0.182824632433548,0.126336247654846,0.102097287937893,0.265639814781224,"Y95B8A.1"
"Y34D9B.1",930.884991748796,-0.162803772931644,0.21416586178607,0.320852049439655,0.551960376125296,"Y34D9B.1"
"F54A5.2",905.809398266051,-0.227616117608609,0.242500591857267,0.202096002102659,0.417577673173538,"F54A5.2"
"F54A5.3",837.892715529124,-0.331185941787777,0.238455292221506,0.0645834379298818,0.191644504217526,"F54A5.3"
"F54A5.1",597.860404863255,-1.27881415632115,0.267815449577905,8.07030184377005e-08,1.25234530149991e-06,"F54A5.1"
"C54G6.3",107.543127370526,-0.213961625458092,0.353599049798144,0.327772947451327,0.559019833162021,"C54G6.3"
"C54G6.2",50.9927912674457,0.480280011254986,0.483408647633999,0.0765092580362167,0.215816373635602,"C54G6.2"
"Y34D9A.1",1956.83552396531,0.128050016050454,0.204498145961124,0.420428748414586,0.649390544580137,"Y34D9A.1"
"Y34D9A.4",977.199485372552,0.0751301464722573,0.143658927833357,0.544344281918744,0.747847737079617,"Y34D9A.4"
"Y34D9A.3",444.251532160547,-0.213206593023769,0.210165843150841,0.189458084674031,0.400769076702983,"Y34D9A.3"
"Y34D9A.7",1754.7675401003,1.47835626242957,0.220493254820605,4.80981393106466e-13,1.32917780414627e-11,"Y34D9A.7"
"Y34D9A.6",11316.49037669,3.50668348143331,0.318672799459944,2.7896771874173e-29,2.39476969336873e-27,"Y34D9A.6"
"Y34D9A.8",4079.42946769077,2.87645824888453,0.35895851696062,9.20003742977638e-17,3.32409710597055e-15,"Y34D9A.8"
"Y34D9A.10",3111.6038563497,0.489980569945847,0.163743325997,0.000519508221868374,0.00369238257046083,"Y34D9A.10"
"Y34D9A.2",205.142364963674,0.102939100634013,0.262427269300054,0.577738914669065,0.76938627166403,"Y34D9A.2"
"R06A10.2",752.582706699099,-0.0413422750468416,0.299685169666818,0.8342857142706,0.925930156384682,"R06A10.2"
"R06A10.5",31.9888762338407,0.361184428960669,0.58231638712147,0.175919940231753,0.381191363509691,"R06A10.5"
"R06A10.4",386.452570139534,-0.255571406030307,0.212280950811548,0.119525962058845,0.294172884253815,"R06A10.4"
"ZK993.2",34.0703940374568,-1.20095779735268,1.29007619277179,0.00944637372607808,0.0426956338985994,"ZK993.2"
"ZK993.5",16.3733666916393,-0.385426436110611,0.834374773664592,0.145141798766292,0.335704023079605,"ZK993.5"
"Y48G8AL.10",467.735081365428,-0.012754892850254,0.168991290633163,0.927218209242213,0.967631237011214,"Y48G8AL.10"
"Y48G8AL.14",1027.02772885519,0.172580900756149,0.239688754872596,0.327333146275137,0.558584576697343,"Y48G8AL.14"
"Y48G8AL.8",100435.174257829,0.177103109967002,0.235642386923328,0.309901422770935,0.54151101793264,"Y48G8AL.8"
"Y48G8AL.7",280.017692215565,0.108352646688279,0.280980782506306,0.5726840126031,0.766189820395447,"Y48G8AL.7"
"Y48G8AL.6",1360.90543828487,-0.0837400103638962,0.328078559598842,0.685328329332583,0.839171886519129,"Y48G8AL.6"
"Y48G8AL.16",130.529320057594,-1.77324177905546,0.476640593512121,3.13435637768806e-06,3.7194362348565e-05,"Y48G8AL.16"
"Y48G8AL.12",5214.6660820044,-0.675230052020609,0.352562025987875,0.00712865634310064,0.0338639153755456,"Y48G8AL.12"
"Y48G8AL.13",6687.70540456801,1.24093636251668,0.262148747736657,1.11418013638759e-07,1.69209992105839e-06,"Y48G8AL.13"
"Y48G8AL.15",192.21471202809,0.06094205821472,0.335620081876173,0.769718474679221,0.889334900488478,"Y48G8AL.15"
"Y48G8AR.1",1507.34983875259,0.00252032731213506,0.258025650647911,0.988984544988734,0.996284434268445,"Y48G8AR.1"
"K12C11.4",1778.77777698663,0.00493655995180082,0.254335362623645,0.978250630980798,0.991614908900342,"K12C11.4"
"K12C11.3",194.057682026541,0.251987987786371,0.323460659580869,0.233361935307108,0.458536507535323,"K12C11.3"
"K12C11.6",580.741106011789,0.0838606367650027,0.286163349061784,0.664835176164166,0.826581451203362,"K12C11.6"
"K12C11.7",232.347303971286,-0.273120458026074,0.251799973050063,0.137304501344647,0.323444021085489,"K12C11.7"
"K12C11.2",2281.85780834515,0.20188158349342,0.190670990213782,0.184200253847264,0.393196843578281,"K12C11.2"
