"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_Y39H10B.1",4.18756968088638,-0.743825249218341,2.24220996344635,-0.331737554174034,0.740087440825449,NA
"CELE_Y39H10B.2",82.5910644671733,0.543389114795512,0.452464576244826,1.20095393832884,0.229769069427905,0.678616908149421
"CELE_Y39H10B.3",1.07387078971089,1.15514629503979,3.63967845822214,0.31737591886181,0.750958377389112,NA
"CELE_W08A12.4",41.7409899405335,0.580887131165048,1.00647275382798,0.577151372409958,0.563837203193862,0.868297119775916
"CELE_W08A12.3",272.302633553478,0.885407154667138,0.296031009574478,2.99092705166206,0.00278131926642036,0.135896077651177
"CELE_W08A12.2",1164.74886995366,0.247850256590032,0.385456247763373,0.643004901407603,0.52022091948975,0.848365554967102
"CELE_W08A12.1",1026.04370522622,-0.101726102241021,0.304663993612675,-0.33389604408044,0.738458005019414,0.928023799125972
"CELE_T27C4.4",2132.8437090824,0.245188089417398,0.348873839106642,0.702798725307834,0.482181191725136,0.8315243999786
"CELE_T27C4.7",1.18110384875069,-1.48346292163975,3.74663092323022,-0.395945838284162,0.692144984495314,NA
"CELE_T27C4.1",5992.22893872078,0.270169210040756,0.224032601617709,1.2059370292087,0.227841771562675,0.6767123797762
"CELE_T27C4.3",1.40474155728845,-3.83954702054375,3.69158558436195,-1.04008072758995,0.298302396681689,NA
"CELE_T27C4.2",205.9681981155,-0.0196139988093479,0.526379799577727,-0.0372620659551955,0.970276051456504,0.993614215925523
"CELE_Y39H10A.3",550.006468111857,0.369333243296584,0.296909820367649,1.24392397273777,0.213527545446053,0.662201070565032
"CELE_Y39H10A.6",1660.06524326324,0.783187824340907,0.304726191308159,2.57013622944178,0.0101658529786296,0.242006111611096
"CELE_Y39H10A.7",821.484276679028,0.573381610277732,0.310170653342739,1.84860045300335,0.0645155272458102,0.465368054002228
"CELE_Y39H10A.2",6.16501915611061,1.35419902211115,2.55060212485308,0.530933072201199,0.595465158792649,0.883384063468958
"CELE_Y39H10A.1",694.247087954164,1.27678606704838,0.405223198341642,3.15082175026892,0.00162811819953946,0.104286827476744
"CELE_R08E5.4",74.2242747004721,1.56057734249703,0.490806589417199,3.17961774789967,0.00147469442415847,0.102184465485039
"CELE_R08E5.1",84.0983938903548,0.49559530564321,0.529717507914382,0.935584152380542,0.349487337163063,0.756821156269793
"CELE_R08E5.3",3721.75033765696,0.741893219425736,0.342260089497208,2.16762994632416,0.0301868533908563,0.353347273074008
"CELE_R08E5.2",5057.64825652555,1.08425739750948,0.355023126231759,3.05404723635292,0.00225776528270983,0.123876055178013
"CELE_R08F11.1",1004.8093642129,-0.00668596347669705,0.281671341963882,-0.0237367544389886,0.981062588454973,0.995886683596932
"CELE_R08F11.7",41.5380228184497,0.379029331159642,0.699117371957979,0.542154073640189,0.587712370491361,0.87867066602095
"CELE_R08F11.6",1.42259707311878,-0.883447042649308,3.52337692863555,-0.250738726098042,0.8020161177773,NA
"CELE_R08F11.2",7.55224516835426,0.515496115373708,1.79998533717801,0.286389063691982,0.774580149993158,0.940235196820604
"CELE_R08F11.3",2056.96250161164,0.0487562152451368,0.192053405953121,0.253868006157818,0.799597532588986,0.94887470567955
"CELE_R08F11.4",1676.41338463533,0.101696244343174,0.304714757342557,0.333742432529608,0.738573927074132,0.928023799125972
"CELE_R08F11.5",6.19370165904451,-0.414775069159996,2.46780627201548,-0.168074404325606,0.866524745272315,0.968452352078467
"CELE_H10D18.2",5.40902283065717,2.70679010577414,2.18432492251514,1.23918839998282,0.215275735421003,NA
"CELE_H10D18.5",420.635263923858,0.261759606082785,0.310211573144226,0.843809930847055,0.398775625222368,0.786635579175743
